alpha,gamma,phi_wall,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,phi_MP,n_MP
4.639196300000000051e+00,1.508591400000000027e+00,3.593922099999999897e+00,2.215784000000000198e+00,2.024328999999999823e+00,1.834395999999999916e+00,1.667397999999999936e+00,1.523733000000000004e+00,1.402058000000000026e+00,1.300172000000000105e+00,1.215194000000000107e+00,1.145229000000000052e+00,1.086880000000000068e+00,1.038834000000000035e+00,9.996300000000000185e-01,9.657099999999999573e-01,9.364400000000000501e-01,9.124959999999999738e-01,8.893180000000000529e-01,8.689860000000000362e-01,8.508780000000000232e-01,8.344660000000000410e-01,8.195980000000000487e-01,-2.123705999999999872e+00,1.089169999999999999e-01
3.187029799999999913e+00,1.052322500000000050e+00,1.150508300000000039e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.603523999999999949e+00,1.113729999999999998e-01
6.839814200000000177e+00,1.067205299999999912e+00,7.786879100000000165e+00,4.021290999999999727e+00,3.908990999999999882e+00,3.761216999999999810e+00,3.628836000000000173e+00,3.497907000000000100e+00,3.370391999999999832e+00,3.247758000000000145e+00,3.128753000000000117e+00,3.016846000000000139e+00,2.909562000000000204e+00,2.810357999999999912e+00,2.716336000000000084e+00,2.630443000000000087e+00,2.550047999999999870e+00,2.477117999999999931e+00,2.409772999999999943e+00,2.348224000000000089e+00,2.291190999999999978e+00,2.240190000000000126e+00,2.191851999999999911e+00,-1.960150000000000059e+00,1.406650000000000122e-01
3.976851599999999820e+00,8.831082999999999572e-01,8.684864900000000887e+00,3.954722999999999988e+00,3.861750999999999934e+00,3.753376999999999963e+00,3.653559000000000001e+00,3.552099999999999813e+00,3.454864000000000157e+00,3.358083000000000151e+00,3.265334999999999877e+00,3.174288000000000221e+00,3.087598999999999982e+00,3.003487999999999936e+00,2.924136999999999986e+00,2.847929000000000155e+00,2.777333000000000052e+00,2.709194999999999798e+00,2.646195000000000075e+00,2.586430000000000007e+00,2.531299999999999883e+00,2.479318999999999829e+00,2.431639999999999802e+00,-2.379986999999999853e+00,9.246999999999999664e-02
6.241641999999999468e-01,1.575836100000000073e+00,2.289442399999999989e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.276154000000000011e+00,2.075300000000000061e-02
6.016714999999999591e+00,5.978750999999999927e-01,4.155546700000000371e+00,2.175664999999999960e+00,2.112311000000000050e+00,2.044204000000000132e+00,1.982831000000000010e+00,1.923327999999999927e+00,1.867604000000000042e+00,1.814810000000000034e+00,1.765239000000000003e+00,1.718925999999999954e+00,1.675376999999999894e+00,1.635083999999999982e+00,1.597096999999999989e+00,1.562192999999999943e+00,1.529249999999999998e+00,1.498947000000000029e+00,1.470442999999999945e+00,1.444017000000000106e+00,1.419283000000000072e+00,1.396161999999999903e+00,1.374605000000000077e+00,-2.012017000000000166e+00,1.293279999999999985e-01
6.418656600000000267e+00,3.923964699999999972e+00,4.408053999999999917e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.935243999999999964e+00,1.404920000000000058e-01
5.486663700000000254e+00,1.910456300000000107e+00,6.172910299999999850e+00,4.179667000000000243e+00,3.931826000000000043e+00,3.651178999999999952e+00,3.384811000000000014e+00,3.135746999999999840e+00,2.905962999999999852e+00,2.700540999999999858e+00,2.518715999999999955e+00,2.361177000000000081e+00,2.226469999999999949e+00,2.110714000000000201e+00,2.012141999999999875e+00,1.927877000000000063e+00,1.855142999999999986e+00,1.791860000000000008e+00,1.736563000000000079e+00,1.687686999999999937e+00,1.644446999999999992e+00,1.605475999999999903e+00,1.571147000000000071e+00,-2.108979000000000159e+00,1.205460000000000004e-01
1.054492800000000008e+00,2.331370800000000187e+00,6.341267700000000396e+00,3.664692000000000061e+00,3.360860000000000181e+00,3.045266999999999946e+00,2.756097000000000019e+00,2.499849999999999905e+00,2.279751999999999779e+00,2.094860999999999862e+00,1.941878999999999911e+00,1.815406999999999993e+00,1.710982000000000003e+00,1.624414999999999942e+00,1.552564000000000055e+00,1.491435999999999984e+00,1.439751999999999921e+00,1.395175000000000054e+00,1.356144000000000016e+00,1.322235000000000049e+00,1.291263999999999967e+00,1.263544000000000000e+00,1.238491000000000009e+00,-3.477289999999999992e+00,3.015999999999999931e-02
3.524856799999999790e+00,3.430127000000000037e-01,9.717004999999999670e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.469508999999999954e+00,1.315350000000000130e-01
2.375587599999999799e+00,3.132750800000000169e+00,2.865678700000000134e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.312432999999999961e+00,6.899700000000000277e-02
3.263757000000000019e+00,4.076900199999999863e+00,6.697236300000000142e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.508754000000000151e+00,8.124800000000000078e-02
6.447069199999999611e+00,2.193964699999999990e+00,6.950331600000000165e+00,5.059137999999999913e+00,4.759892999999999930e+00,4.421232999999999969e+00,4.089404000000000039e+00,3.773683000000000121e+00,3.479566000000000159e+00,3.210789000000000115e+00,2.973635999999999946e+00,2.765981000000000023e+00,2.589423000000000030e+00,2.438444000000000056e+00,2.311021000000000214e+00,2.202202000000000215e+00,2.109649000000000107e+00,2.029700000000000060e+00,1.960363000000000078e+00,1.899639000000000078e+00,1.846103000000000049e+00,1.798512000000000111e+00,1.755489999999999995e+00,-1.994798999999999989e+00,1.356509999999999938e-01
5.678147599999999962e+00,1.659226700000000054e+00,3.671177699999999877e+00,2.468653000000000208e+00,2.253305000000000113e+00,2.034644000000000119e+00,1.841733000000000064e+00,1.675804000000000071e+00,1.535646999999999984e+00,1.419626000000000055e+00,1.324368999999999907e+00,1.245192000000000077e+00,1.180020000000000069e+00,1.126359000000000110e+00,1.081565000000000110e+00,1.043403999999999998e+00,1.012069000000000107e+00,9.826359999999999539e-01,9.572819999999999663e-01,9.348429999999999795e-01,9.147669999999999968e-01,8.966020000000000101e-01,8.800900000000000389e-01,-1.993017000000000039e+00,1.264790000000000081e-01
4.021702900000000191e+00,1.660380100000000025e+00,6.441598400000000169e+00,3.878499999999999837e+00,3.675831000000000071e+00,3.452303000000000122e+00,3.236178000000000221e+00,3.030238999999999905e+00,2.840155999999999903e+00,2.666955000000000187e+00,2.510660999999999810e+00,2.371704999999999952e+00,2.249588000000000143e+00,2.142872999999999806e+00,2.050049000000000010e+00,1.969580000000000108e+00,1.899580999999999964e+00,1.837890000000000024e+00,1.783290999999999960e+00,1.735170000000000101e+00,1.692191999999999918e+00,1.653167999999999971e+00,1.618778000000000050e+00,-2.351916999999999813e+00,9.454899999999999416e-02
1.793284899999999960e+00,4.269837000000000216e-01,7.380748600000000437e+00,3.017529999999999824e+00,2.974674999999999958e+00,2.928240000000000176e+00,2.884163000000000032e+00,2.840524999999999967e+00,2.797344999999999970e+00,2.755386000000000113e+00,2.713648000000000060e+00,2.673271000000000175e+00,2.633386999999999922e+00,2.594513000000000069e+00,2.556556000000000051e+00,2.520718000000000014e+00,2.484830000000000094e+00,2.449555999999999845e+00,2.415525000000000144e+00,2.382347999999999910e+00,2.350223999999999869e+00,2.319148000000000209e+00,2.288962999999999859e+00,-3.043769000000000169e+00,4.749199999999999949e-02
7.655446000000000417e+00,3.415313300000000218e+00,1.841778099999999974e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.404630000000000045e+00,1.819919999999999871e-01
5.947722599999999638e+00,4.246675500000000270e+00,2.840915600000000207e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.805195000000000105e+00,1.263539999999999941e-01
3.055159699999999923e+00,3.327025599999999805e+00,4.316817099999999741e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.454416999999999849e+00,8.123099999999999765e-02
1.926923200000000058e+00,2.068987499999999979e+00,8.061715700000000595e+00,4.731910000000000061e+00,4.483074000000000225e+00,4.204372000000000220e+00,3.930557999999999996e+00,3.669972000000000012e+00,3.421237999999999779e+00,3.192620999999999931e+00,2.985287000000000024e+00,2.800761000000000056e+00,2.639315999999999995e+00,2.499391999999999836e+00,2.378411999999999971e+00,2.274573000000000178e+00,2.184295999999999793e+00,2.106020000000000003e+00,2.037564000000000153e+00,1.977173999999999987e+00,1.923453000000000079e+00,1.875504999999999978e+00,1.832133999999999929e+00,-2.965983000000000036e+00,5.137300000000000200e-02
6.197248100000000370e+00,3.780920300000000012e+00,8.198071999999999582e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.265344000000000024e+00,2.273749999999999938e-01
1.578330500000000081e+00,1.644237900000000030e+00,6.235572000000000337e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.180174000000000056e+00,6.516700000000000270e-02
6.702452499999999702e+00,4.031892400000000265e+00,3.705128199999999872e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.850084000000000062e+00,1.490559999999999941e-01
2.970098699999999869e+00,9.918409000000000253e-01,3.745338700000000021e+00,1.799347999999999947e+00,1.696220999999999979e+00,1.579590000000000050e+00,1.483780000000000099e+00,1.395912000000000042e+00,1.320240000000000080e+00,1.253853000000000106e+00,1.196814000000000044e+00,1.147605999999999904e+00,1.105278999999999900e+00,1.070422999999999902e+00,1.038477000000000094e+00,1.010431999999999997e+00,9.860959999999999726e-01,9.643270000000000453e-01,9.451519999999999921e-01,9.276440000000000241e-01,9.118810000000000526e-01,8.973830000000000418e-01,8.839979999999999505e-01,-2.470003000000000171e+00,7.621699999999999309e-02
4.868904000000000010e-01,1.883918600000000110e+00,6.586706900000000253e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.223393999999999870e+00,1.399800000000000003e-02
5.155252899999999805e+00,8.403315999999999564e-01,6.029239800000000038e+00,3.069665000000000088e+00,2.979352000000000000e+00,2.874246999999999996e+00,2.779723000000000166e+00,2.684924999999999784e+00,2.596569000000000127e+00,2.510571000000000108e+00,2.430677999999999894e+00,2.353702000000000183e+00,2.282913000000000192e+00,2.215507000000000115e+00,2.153954999999999842e+00,2.095911000000000080e+00,2.043020999999999976e+00,1.993487999999999927e+00,1.948317999999999994e+00,1.907224000000000030e+00,1.868368999999999946e+00,1.832224000000000075e+00,1.799169999999999936e+00,-2.166961999999999833e+00,1.137279999999999958e-01
6.383323299999999811e+00,1.848935400000000007e+00,7.302583399999999614e+00,4.763175999999999632e+00,4.526978999999999864e+00,4.257545000000000357e+00,3.995436999999999905e+00,3.742081999999999908e+00,3.499394000000000116e+00,3.274417000000000133e+00,3.068594000000000044e+00,2.882852999999999888e+00,2.718513000000000179e+00,2.575765999999999778e+00,2.451351999999999975e+00,2.343322999999999823e+00,2.249229999999999841e+00,2.167704000000000075e+00,2.096455999999999875e+00,2.033056000000000196e+00,1.977222999999999953e+00,1.927062999999999970e+00,1.882136999999999949e+00,-2.001386999999999805e+00,1.348759999999999959e-01
