alpha,gamma,phi_wall,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20
7.3051108,0.646264,3.5992815,1.986995,1.918099,1.843685,1.77811,1.71504,1.657388,1.603286,1.553745,1.507906,1.465834,1.427243,1.391653,1.359177,1.329016,1.301581,1.275954,1.252553,1.230693,1.210495,1.194734
4.9331514,0.5584624,1.4301834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.4993363,0.5862694,7.5165991,3.462984,3.398951,3.327773,3.26095,3.19419,3.128852,3.064853,3.001864,2.940898,2.880851,2.823306,2.766917,2.71292,2.66078,2.611631,2.563171,2.516859,2.472728,2.430478,2.39046
6.2411534,0.748439,6.9670035,3.42121,3.339003,3.244887,3.158264,3.071177,2.987847,2.905897,2.827428,2.751359,2.67935,2.610045,2.544136,2.481615,2.4227,2.36719,2.31514,2.266304,2.220652,2.177891,2.137961
4.6509892,0.9543702,2.9903669,1.55221,1.448731,1.333197,1.239707,1.155093,1.08359,1.021672,0.969645,0.925313,0.88817,0.859233,0.831717,0.808068,0.788206,0.770613,0.755281,0.741499,0.729049,0.717774,0.707337
7.0326397,0.3640869,2.8306967,1.455971,1.420721,1.384874,1.351997,1.320874,1.291368,1.263995,1.237835,1.213653,1.190636,1.169056,1.148721,1.129428,1.111382,1.094165,1.077998,1.062626,1.04804,1.034259,1.021079
6.1923419,0.3846045,8.6727825,3.732663,3.690016,3.643746,3.599438,3.555312,3.511213,3.468039,3.424714,3.382266,3.340003,3.298261,3.25712,3.216284,3.17636,3.136775,3.097997,3.059815,3.022291,2.985615,2.949497
9.5850653,0.7320981,3.3952565,2.025358,1.943865,1.853779,1.776094,1.701145,1.634277,1.571407,1.515446,1.463574,1.417391,1.374911,1.336905,1.302075,1.270639,1.24251,1.217675,1.193141,1.170742,1.150387,1.131433
6.706598,0.5259753,4.761641,2.468257,2.410896,2.349553,2.292863,2.237375,2.183977,2.132784,2.083333,2.036536,1.99128,1.948882,1.908064,1.869704,1.833123,1.798607,1.76595,1.735005,1.70591,1.678208,1.652293
4.0208927,0.93792,3.8132386,1.959985,1.862385,1.751722,1.659918,1.573642,1.498495,1.430847,1.372032,1.320001,1.274717,1.234731,1.201831,1.169733,1.142,1.116987,1.094796,1.074419,1.056031,1.039038,1.023368
9.0079715,0.6552638,9.7255073,4.285157,4.211036,4.127568,4.049017,3.969812,3.891985,3.814922,3.738733,3.664074,3.590198,3.518435,3.447526,3.379229,3.312151,3.247647,3.1849,3.124709,3.066657,3.011116,2.957931
5.482039,0.3153145,5.86411,2.778305,2.744444,2.708064,2.673347,2.639056,2.604968,2.571899,2.539049,2.508016,2.476434,2.445385,2.415078,2.38515,2.356108,2.327522,2.299637,2.272414,2.245746,2.219897,2.194564
9.4555703,0.7014919,7.6975149,3.749016,3.669014,3.577876,3.493191,3.407845,3.325226,3.243639,3.164415,3.087186,3.012374,2.940247,2.870695,2.804302,2.741499,2.681138,2.623441,2.569249,2.517739,2.469535,2.423848
7.2431506,0.4505077,3.2373017,1.724652,1.678839,1.631284,1.588068,1.546833,1.507948,1.471641,1.437123,1.405278,1.374972,1.346909,1.320392,1.295583,1.272335,1.250375,1.22993,1.210521,1.192397,1.175236,1.159052
3.7215901,0.3007038,2.5421235,0.946153,0.919549,0.89363,0.87003,0.848389,0.828336,0.810313,0.79346,0.778151,0.763893,0.750651,0.738388,0.726807,0.716074,0.705896,0.696308,0.687262,0.678628,0.670514,0.662745
5.5153138,0.6423534,8.3822934,3.769165,3.699125,3.620624,3.546954,3.473008,3.400636,3.329386,3.259282,3.191069,3.123943,3.059273,2.995794,2.935126,2.875988,2.819547,2.765052,2.713966,2.664374,2.616868,2.57171
4.1530396,0.8032758,5.3893763,2.699099,2.613624,2.517599,2.43201,2.347351,2.26898,2.19327,2.123549,2.057203,1.996512,1.939342,1.88728,1.83854,1.79421,1.752837,1.715132,1.681371,1.648747,1.618598,1.590897
5.0486402,0.3845509,9.4859355,3.908872,3.867033,3.821665,3.77815,3.734786,3.691367,3.648821,3.606065,3.564076,3.522222,3.480779,3.439874,3.399161,3.359283,3.319656,3.280702,3.242275,3.204377,3.167252,3.130592
6.2020191,0.6539769,4.230062,2.245297,2.175369,2.0993,2.031315,1.96522,1.903869,1.845626,1.791534,1.740921,1.693923,1.650376,1.609877,1.572597,1.537801,1.505907,1.475976,1.448619,1.422908,1.399191,1.379544
4.0467291,0.5423832,7.147496,3.229917,3.172196,3.10858,3.048768,2.989264,2.930952,2.874079,2.817998,2.763943,2.710689,2.659596,2.60966,2.562509,2.516331,2.4715,2.428568,2.387168,2.347819,2.309861,2.273955
3.8540311,0.4660982,4.6567376,2.201625,2.154128,2.104125,2.057761,2.012716,1.969279,1.927928,1.887812,1.850081,1.813562,1.779111,1.746089,1.714737,1.68497,1.656546,1.629764,1.604108,1.579972,1.556914,1.535076
5.6220474,0.9013256,2.9793581,1.614873,1.518054,1.410255,1.322777,1.242214,1.173897,1.113566,1.062594,1.018201,0.980688,0.947891,0.922831,0.896971,0.875403,0.856112,0.839078,0.823691,0.809682,0.796965,0.78516
5.2897315,0.6775482,2.4921058,1.192903,1.123038,1.04457,0.982399,0.92588,0.878297,0.83649,0.801237,0.770805,0.744829,0.722521,0.703033,0.686225,0.671171,0.657955,0.645955,0.635083,0.625171,0.615968,0.607534
8.4419116,0.9227842,3.0326644,1.839493,1.743935,1.625771,1.532269,1.445525,1.370574,1.304041,1.24668,1.196614,1.153387,1.115642,1.084478,1.055017,1.029462,1.006491,0.986226,0.967686,0.950972,0.935601,0.921418
3.4771365,0.6214708,3.5445849,1.621843,1.55986,1.494556,1.437988,1.38478,1.337027,1.293231,1.253691,1.217893,1.185308,1.155994,1.129011,1.104796,1.082345,1.06197,1.043089,1.025675,1.009579,0.99451,0.98061
5.8137211,0.5497791,3.5823432,1.85014,1.793772,1.734277,1.681074,1.630215,1.582996,1.538898,1.497728,1.459783,1.42418,1.391644,1.361034,1.333015,1.306746,1.28245,1.259806,1.238645,1.219014,1.200497,1.183346
8.9024553,0.775572,8.8285557,4.139166,4.051743,3.951004,3.857449,3.762546,3.670663,3.579267,3.490518,3.403325,3.318914,3.236873,3.15791,3.081927,3.009311,2.940039,2.875056,2.812738,2.753839,2.698291,2.646247
9.320258,0.6218423,8.0763086,3.800451,3.729443,3.64974,3.574991,3.49992,3.426486,3.354145,3.283004,3.213732,3.1456,3.079906,3.015419,2.953813,2.893713,2.836393,2.781,2.729055,2.678671,2.630438,2.584544
2.0219556,0.4559893,4.40018,1.799288,1.757637,1.712645,1.672356,1.633847,1.597318,1.563124,1.530406,1.500127,1.471177,1.444168,1.418578,1.394462,1.371798,1.350244,1.330117,1.310925,1.292881,1.275758,1.25951
4.4008563,0.8014659,5.8503133,2.915689,2.830944,2.733399,2.645581,2.557785,2.476393,2.397241,2.323483,2.25283,2.187493,2.125584,2.068704,2.015192,1.966219,1.920326,1.878362,1.839212,1.804284,1.77027,1.739184
3.3512294,0.4136515,4.9842454,2.283076,2.241203,2.197324,2.156125,2.115958,2.076745,2.039236,2.002446,1.9675,1.933442,1.900824,1.869412,1.839143,1.810264,1.782325,1.755811,1.730225,1.7058,1.682402,1.659939
4.4175561,0.3292969,6.0193624,2.775581,2.740799,2.703405,2.667758,2.632553,2.59759,2.563681,2.530005,2.498203,2.465889,2.434157,2.403196,2.372649,2.343051,2.313931,2.285571,2.257898,2.230833,2.204615,2.178947
8.0650793,0.3436672,7.7144137,3.498917,3.459885,3.417675,3.377232,3.337027,3.29684,3.257569,3.21819,3.179603,3.141248,3.103353,3.066067,3.029035,2.992889,2.957063,2.921932,2.887389,2.853397,2.820211,2.787521
8.5965125,0.6101898,9.3439907,4.133793,4.064819,3.987701,3.91495,3.841806,3.769764,3.698637,3.628124,3.559222,3.490821,3.424549,3.359026,3.295637,3.233528,3.173471,3.115184,3.058901,3.004745,2.952533,2.902673
9.1693061,0.3609092,6.1218161,3.02632,2.985311,2.940947,2.898727,2.856906,2.815414,2.775058,2.734838,2.695791,2.657177,2.619393,2.582446,2.546112,2.512508,2.477817,2.444221,2.411419,2.379498,2.348562,2.318362
8.0882549,0.3296252,1.0372007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.2764579,0.5650238,6.1433671,3.016943,2.955063,2.88651,2.822646,2.759238,2.697731,2.637938,2.579644,2.524513,2.469941,2.418157,2.367812,2.320087,2.274121,2.230513,2.188879,2.149338,2.111853,2.076191,2.042569
8.4538796,0.4422382,4.1593396,2.248951,2.200906,2.150249,2.103138,2.057261,2.012881,1.970526,1.929316,1.890459,1.852763,1.817104,1.782863,1.750284,1.719303,1.689673,1.661719,1.634911,1.609664,1.585526,1.562652
7.0237978,0.4286867,2.6952059,1.385668,1.343456,1.300493,1.261986,1.22591,1.192451,1.161787,1.133025,1.106951,1.082435,1.059954,1.038965,1.019434,1.001318,0.984239,0.968475,0.953562,0.939617,0.926501,0.914091
9.0170318,0.7381937,1.5767478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1336798,0.4659616,2.3840233,1.129605,1.08315,1.036552,0.996058,0.959041,0.92588,0.896331,0.869526,0.84591,0.824291,0.805066,0.787466,0.771469,0.75687,0.743332,0.730997,0.719453,0.708769,0.698791,0.689409
2.1992533,0.4036529,5.2918474,2.259372,2.220044,2.178953,2.1403,2.102647,2.065838,2.030653,1.996122,1.963256,1.931239,1.900503,1.87091,1.842321,1.815047,1.788627,1.763479,1.739217,1.715985,1.693735,1.672309
3.6892824,0.8080359,4.4955404,2.230926,2.147245,2.053883,1.97295,1.894261,1.823666,1.756759,1.696992,1.641162,1.591412,1.545318,1.504159,1.466174,1.432041,1.403873,1.373524,1.346909,1.322664,1.300415,1.279783
6.4957692,0.7714561,9.1357023,4.136841,4.052285,3.95536,3.86509,3.773659,3.684863,3.596658,3.510689,3.426324,3.344285,3.264626,3.187545,3.113445,3.042185,2.974294,2.909421,2.84916,2.790444,2.735396,2.683406
7.3001432,0.4253552,4.0049404,2.119874,2.07482,2.027573,1.983654,1.94103,1.899847,1.860676,1.82258,1.78677,1.752072,1.719228,1.687763,1.65778,1.629326,1.60205,1.576362,1.551713,1.528425,1.506196,1.485054
4.0301678,0.5749212,7.4098858,3.333258,3.27206,3.204295,3.140666,3.077238,3.015162,2.954502,2.89479,2.837138,2.780354,2.72602,2.672839,2.621866,2.573728,2.526221,2.480708,2.437037,2.395485,2.355584,2.317859
6.9110015,0.9547845,7.1108368,3.669351,3.564168,3.438207,3.324563,3.209273,3.100346,2.993321,2.89231,2.795374,2.704457,2.618599,2.538498,2.464279,2.395122,2.331984,2.272995,2.220344,2.170345,2.124863,2.084494
6.2504939,0.6582677,8.2338256,3.769028,3.696534,3.614977,3.538609,3.46188,3.386966,3.313159,3.240748,3.17026,3.101132,3.034524,2.969364,2.907176,2.846639,2.789172,2.733761,2.682075,2.631469,2.583679,2.538167
7.2386873,0.772497,7.9971013,3.825888,3.740078,3.641341,3.549979,3.457578,3.368554,3.280363,3.195248,3.112051,3.032085,2.95481,2.881016,2.810633,2.744317,2.68057,2.620608,2.56404,2.511071,2.461205,2.414694
8.3319304,0.3821748,3.6891423,2.001475,1.961245,1.919353,1.880247,1.842375,1.80567,1.770817,1.736854,1.704828,1.673805,1.644275,1.616004,1.588896,1.563177,1.538405,1.514991,1.492496,1.471082,1.450657,1.431084
2.9805557,0.545675,1.3120547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.3187834,0.7957403,5.855377,2.907565,2.823583,2.727059,2.639578,2.553212,2.472581,2.394205,2.321086,2.251074,2.186237,2.12483,2.068317,2.01518,1.96646,1.920836,1.879037,1.840131,1.805382,1.771409,1.74036
3.5009369,0.5598486,4.6617577,2.194527,2.137637,2.077035,2.02182,1.968274,1.917538,1.869409,1.823613,1.780744,1.739854,1.701942,1.665817,1.632294,1.600549,1.5709,1.54302,1.516802,1.492285,1.469066,1.447451
2.8309399,0.4490224,3.4472057,1.416303,1.374468,1.331952,1.294024,1.258588,1.225856,1.195933,1.167959,1.142646,1.118889,1.09715,1.076857,1.057994,1.040484,1.023974,1.00871,0.99425,0.980705,0.967929,0.955813
8.9447731,0.7097262,7.6261947,3.717488,3.641655,3.545166,3.459949,3.374069,3.291041,3.209069,3.129598,3.05216,2.977288,2.905141,2.835723,2.769879,2.707032,2.646871,2.589652,2.535901,2.484939,2.437234,2.392132
7.8939541,0.8776433,8.5494893,4.118493,4.020919,3.906243,3.800827,3.693259,3.590336,3.487447,3.389027,3.291956,3.199754,3.109849,3.025329,2.943806,2.868611,2.795846,2.728463,2.664935,2.605959,2.550865,2.499646
4.3727879,0.9691827,6.9230466,3.452854,3.349945,3.22713,3.116861,3.005459,2.90086,2.798623,2.702922,2.611423,2.526183,2.446168,2.371953,2.303448,2.239923,2.181998,2.129093,2.079869,2.034241,1.992874,1.95585
7.8124801,0.9605011,1.1748988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.7248439,0.43633,8.7490624,3.881183,3.83089,3.775922,3.723497,3.67117,3.619064,3.567951,3.516715,3.466742,3.41691,3.367945,3.319636,3.271962,3.225335,3.179242,3.134427,3.090303,3.0473,3.005297,2.96429
8.6243452,0.6984412,9.6731238,4.298208,4.219664,4.130602,4.047068,3.962658,3.880012,3.798025,3.717312,3.638108,3.560135,3.484326,3.40988,3.338152,3.267977,3.200969,3.135785,3.073877,3.014093,2.957521,2.904646
4.9329653,0.790977,5.4700537,2.790793,2.706729,2.608995,2.522879,2.437478,2.357942,2.280877,2.209469,2.141317,2.078611,2.019392,1.965201,1.914366,1.867962,1.824586,1.784966,1.749886,1.71513,1.683253,1.65401
5.4491507,0.7248651,1.1358834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.6432061,0.7668983,4.391406,2.541023,2.454585,2.357353,2.271461,2.186812,2.109269,2.034693,1.966763,1.902415,1.844167,1.789525,1.740227,1.694242,1.652734,1.614121,1.579981,1.547704,1.517821,1.490178,1.464793
3.2200324,0.570479,6.2965534,2.865528,2.806468,2.741324,2.680735,2.620783,2.562734,2.507064,2.45241,2.40019,2.349219,2.301004,2.254214,2.209875,2.167287,2.126859,2.088356,2.051729,2.017083,1.984037,1.952948
4.867178,0.3984755,6.0566628,2.838938,2.796434,2.750436,2.706876,2.663836,2.62136,2.58018,2.539354,2.500968,2.462187,2.424461,2.387723,2.351807,2.317157,2.283258,2.250641,2.2189,2.188245,2.158644,2.129957
2.1641184,0.8187938,1.2941526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.1214814,0.8359344,2.0005141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.8990116,0.5657389,8.6582598,3.630759,3.571929,3.50699,3.445596,3.384271,3.323785,3.264489,3.205608,3.148504,3.091884,3.037078,2.983204,2.930929,2.880076,2.830686,2.783082,2.736829,2.692619,2.651217,2.610047
9.7535579,0.6793053,2.9644705,1.764089,1.691239,1.612627,1.545109,1.480995,1.424028,1.371336,1.32445,1.281688,1.243464,1.208855,1.17764,1.149466,1.123748,1.100558,1.079117,1.05975,1.044982,1.027755,1.012114
6.7241077,0.8214201,6.0855017,3.171037,3.080765,2.97574,2.880857,2.785508,2.696283,2.608901,2.527404,2.448675,2.375801,2.306181,2.242348,2.181896,2.126704,2.074808,2.027423,1.985477,1.943396,1.905152,1.870212
3.9189506,0.5052849,1.2765358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1128022,0.4052626,5.3469906,2.639364,2.595082,2.548424,2.504274,2.460905,2.418154,2.376909,2.336113,2.296966,2.25853,2.221387,2.185353,2.150365,2.116747,2.084021,2.052762,2.022438,1.993349,1.965347,1.938374
8.6847346,0.7860636,9.6968955,4.389124,4.301088,4.199667,4.105203,4.009227,3.915953,3.822956,3.732221,3.642795,3.555719,3.470763,3.388447,3.308915,3.232357,3.159053,3.088988,3.022392,2.960019,2.900073,2.843427
7.6006633,0.9070139,8.5415441,4.133677,4.033248,3.914537,3.8057,3.694426,3.588284,3.481992,3.380723,3.280764,3.186159,3.094108,3.007624,2.924685,2.847816,2.774386,2.706079,2.642255,2.582734,2.527671,2.476785
3.1998733,0.4956911,7.2745496,3.182475,3.13066,3.073963,3.020413,2.967231,2.914863,2.863848,2.813256,2.764515,2.716354,2.669789,2.624284,2.580135,2.538825,2.497149,2.457254,2.418467,2.381413,2.345571,2.311245
9.4890574,0.8839061,5.1355872,2.944416,2.84503,2.727416,2.622205,2.519093,2.423958,2.332222,2.247717,2.168189,2.095279,2.027851,1.966168,1.909774,1.858392,1.812204,1.768652,1.729344,1.693134,1.66015,1.631712
2.0410251,0.6909752,7.5257614,3.22634,3.15642,3.077979,3.005217,2.932619,2.86254,2.794113,2.727841,2.664012,2.603004,2.544279,2.487496,2.433955,2.382414,2.334189,2.287976,2.244776,2.203621,2.165123,2.128603
6.0575131,0.3700507,2.1242522,0.923706,0.88815,0.85342,0.822748,0.79498,0.769896,0.747733,0.727451,0.709574,0.693182,0.678372,0.664863,0.652377,0.64101,0.630375,0.620553,0.611368,0.602741,0.594704,0.587084
8.7202476,0.7937552,7.5029679,3.739074,3.649489,3.545623,3.450085,3.353345,3.26079,3.169054,3.08128,2.995495,2.913896,2.835069,2.761128,2.690159,2.623472,2.560137,2.50134,2.445687,2.394325,2.345744,2.301707
8.1633791,0.8177274,9.568245,4.367851,4.27685,4.171429,4.073519,3.97388,3.877359,3.780993,3.68735,3.594968,3.505469,3.418098,3.333973,3.25266,3.174975,3.100542,3.030018,2.963014,2.900473,2.840394,2.78439
2.194615,0.368847,9.8478022,3.8072,3.769406,3.728556,3.689306,3.650235,3.611059,3.572708,3.534156,3.496231,3.45846,3.420989,3.384028,3.347196,3.311067,3.275164,3.239776,3.204873,3.170346,3.13652,3.103062
4.1365527,0.8795817,6.2947294,3.123332,3.030418,2.921712,2.824102,2.726001,2.634797,2.545684,2.463249,2.383807,2.310747,2.241416,2.177947,2.118417,2.063998,2.013339,1.967408,1.924869,1.885051,1.848306,1.81449
9.0353079,0.8122206,9.0520541,4.243503,4.152061,4.045958,3.94764,3.84762,3.751001,3.654613,3.561277,3.469313,3.3806,3.294134,3.211297,3.131358,3.055412,2.982736,2.914833,2.849796,2.788761,2.730907,2.67723
9.9878428,0.4075678,9.9037255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0030644,0.401315,8.7194885,3.578993,3.536974,3.491415,3.447825,3.404454,3.361156,3.318817,3.276379,3.234862,3.193579,3.15287,3.112811,3.073114,3.034377,2.996034,2.958549,2.92171,2.885579,2.850335,2.815693
2.528534,0.7916807,4.7016492,2.162363,2.082756,1.994735,1.918322,1.844352,1.777851,1.715091,1.658806,1.606441,1.559512,1.516201,1.477252,1.44145,1.40902,1.379259,1.353625,1.328559,1.305173,1.283863,1.263978
8.1450147,0.8863485,7.1868874,3.69134,3.592128,3.47481,3.368207,3.25973,3.157464,3.055896,2.960188,2.866906,2.779715,2.696195,2.618254,2.544594,2.476334,2.412662,2.353643,2.299131,2.249376,2.202424,2.158768
6.6078885,0.4158947,5.0322394,2.539749,2.494338,2.446452,2.401318,2.35706,2.313622,2.271811,2.230589,2.191234,2.15268,2.115611,2.079736,2.045076,2.011857,1.979637,1.949009,1.919359,1.891054,1.863855,1.837771
5.1547599,0.5161985,2.9952612,1.449318,1.397888,1.344896,1.298339,1.254824,1.215222,1.179082,1.145879,1.115938,1.088145,1.063225,1.04003,1.018889,0.999322,0.981209,0.964513,0.948851,0.934433,0.920856,0.90818
6.6734583,0.6309511,7.2419272,3.454695,3.384757,3.306333,3.233138,3.159877,3.088638,3.018778,2.95055,2.88449,2.820014,2.75825,2.698108,2.641582,2.586705,2.534328,2.483989,2.436486,2.391139,2.348369,2.307751
2.0517292,0.8094349,9.819392,4.039499,3.957973,3.864964,3.77822,3.690547,3.605302,3.520825,3.438393,3.35771,3.279148,3.20308,3.129353,3.058685,2.99058,2.925889,2.863898,2.806434,2.750377,2.697928,2.648167
6.8009797,0.9490206,2.9283106,1.691333,1.593288,1.472718,1.378247,1.29202,1.218368,1.154068,1.099321,1.052279,1.012201,0.979715,0.949664,0.923397,0.900847,0.880676,0.863035,0.846983,0.832499,0.819268,0.807017
8.8027647,0.5470886,4.5587155,2.479703,2.418718,2.353156,2.292868,2.233829,2.177304,2.123114,2.071082,2.021868,1.974595,1.930346,1.887909,1.848356,1.810648,1.77537,1.741997,1.710641,1.681156,1.653315,1.62726
9.5936824,0.7371806,5.4435065,2.979511,2.896226,2.800648,2.714087,2.627651,2.546494,2.467691,2.393627,2.322535,2.256183,2.193203,2.1348,2.079804,2.02903,1.981451,1.937606,1.896614,1.859978,1.824581,1.791609
2.7344615,0.9755687,7.9489009,3.66455,3.56453,3.445992,3.338492,3.229196,3.126248,3.0243,2.928341,2.835204,2.748529,2.665381,2.588136,2.515562,2.448298,2.385937,2.328051,2.275596,2.225984,2.180559,2.138116
9.1348298,0.6939914,5.6425617,3.015408,2.937146,2.848149,2.76688,2.685827,2.608975,2.534393,2.463449,2.395354,2.330921,2.269774,2.212219,2.158076,2.107311,2.05985,2.015438,1.974069,1.935356,1.899359,1.866985
9.854882,0.7893635,9.6937913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1307897,0.873375,9.4838126,4.316263,4.221602,4.111145,4.008957,3.904753,3.804271,3.703797,3.606738,3.5109,3.418754,3.328767,3.242941,3.159959,3.081578,3.0064,2.936504,2.869578,2.807252,2.748141,2.693374
5.1049839,0.77882,1.4516683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.029729,0.7547601,2.0118175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.8907535,0.4048375,5.6405889,2.829079,2.784109,2.735331,2.68925,2.643715,2.598884,2.555431,2.513329,2.471968,2.431255,2.391772,2.353347,2.315919,2.279842,2.244626,2.210893,2.178088,2.146548,2.116117,2.086759
3.6476627,0.797756,7.0614623,3.319996,3.235541,3.138404,3.049535,2.96024,2.875414,2.792107,2.713033,2.637068,2.564833,2.495791,2.431034,2.369664,2.312488,2.258615,2.208657,2.161722,2.118296,2.077677,2.040856
6.9937735,0.7969691,6.3568402,3.270331,3.182249,3.080237,2.987462,2.894154,2.806136,2.719655,2.638428,2.559927,2.486333,2.415941,2.350656,2.288722,2.231706,2.17788,2.128566,2.082098,2.040338,2.0005,1.963571
5.4833957,0.5583075,6.9602617,3.262685,3.201808,3.134433,3.071232,3.008282,2.946742,2.886664,2.827593,2.770621,2.714566,2.661001,2.608753,2.559647,2.511012,2.464437,2.419815,2.377027,2.33634,2.297294,2.260397
3.8059921,0.5647016,5.8756511,2.754718,2.695897,2.631078,2.570989,2.511809,2.454746,2.399671,2.346117,2.295081,2.245451,2.198637,2.153338,2.110575,2.069588,2.030809,1.993948,1.958981,1.925965,1.894543,1.86503
2.9053193,0.3414554,4.3797123,1.923518,1.891191,1.857829,1.82642,1.796045,1.766426,1.738312,1.710821,1.684675,1.659338,1.634991,1.611654,1.58905,1.567568,1.546756,1.526855,1.507714,1.489282,1.471677,1.454658
8.8797184,0.5040504,3.2867217,1.84781,1.794778,1.739034,1.688734,1.640557,1.595417,1.55315,1.513304,1.476477,1.441585,1.409618,1.379378,1.351428,1.325204,1.30074,1.277936,1.256466,1.236557,1.217723,1.200176
8.3202616,0.949187,4.3817761,2.585198,2.479419,2.355773,2.249389,2.14589,2.051734,1.964186,1.884717,1.812699,1.747462,1.689231,1.63656,1.590594,1.547489,1.509417,1.474638,1.443494,1.415164,1.390554,1.366234
3.5887315,0.8960186,5.9475965,2.937397,2.843983,2.734575,2.636806,2.53965,2.450528,2.363798,2.284111,2.208155,2.138719,2.073549,2.014159,1.958982,1.908691,1.862214,1.820776,1.78123,1.745184,1.711886,1.681287
